Distance,Availability,Prerequisite_3_grade,Int_Fees,City,Currency,Face_to_Face,Offline,Faculty,University,Part_Time,Currency_Time,Website,Level_Code,Course,Prerequisite_3,Full_Time,Country,Remarks,Online,Prerequisite_2,Local_Fees,Duration_Time,Prerequisite_1,Prerequisite_2_grade,Career_Outcomes,Blended,Duration,Description,Course_Lang,Prerequisite_1_grade
no,A,,Not available for 2021,Online,AUD,yes,yes,Business & Commerce & Finance & Accounting,CQ University,yes,year,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fmaster-of-business-administration&auth=TZM%2FlIvMEE3bG9ywVgDzQA&profile=_default&rank=48&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+8%3A+Graduate+Certificate%22%2CstudyLevel%3A%22Level+8%3A+Graduate+Diploma%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Coursework%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Extended%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Research%29%22%2CstudyLevel%3A%22Level+10%3A+Doctoral+Degree%22%5D,PG,Master of Business Administration - CL20,,yes,Australia,[],yes,,,Months,IELTS,,,no,18,"Develop your understanding and the application of best-practice management and business knowledge, from a strategic perspective, to improve organisational effectiveness through completion of CQUniversity's Master of Business Administration.",English,6.5
no,A,,Not available for 2021,Melbourne,AUD,yes,yes,Business & Commerce & Finance & Accounting,CQ University,yes,year,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fmaster-of-business-administration&auth=TZM%2FlIvMEE3bG9ywVgDzQA&profile=_default&rank=48&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+8%3A+Graduate+Certificate%22%2CstudyLevel%3A%22Level+8%3A+Graduate+Diploma%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Coursework%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Extended%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Research%29%22%2CstudyLevel%3A%22Level+10%3A+Doctoral+Degree%22%5D,PG,Master of Business Administration - CL20,,yes,Australia,[],yes,,,Months,IELTS,,,no,18,"Develop your understanding and the application of best-practice management and business knowledge, from a strategic perspective, to improve organisational effectiveness through completion of CQUniversity's Master of Business Administration.",English,6.5
no,A,,Not available for 2021,Cairns,AUD,yes,yes,Tourism and Hotel Management,CQ University,yes,year,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fgraduate-certificate-in-sustainable-tourism-management&auth=abg0PKfj1HJNelTUhJDLBw&profile=_default&rank=25&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+8%3A+Graduate+Certificate%22%2CstudyLevel%3A%22Level+8%3A+Graduate+Diploma%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Coursework%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Extended%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Research%29%22%2CstudyLevel%3A%22Level+10%3A+Doctoral+Degree%22%5D,PG,Graduate Certificate in Sustainable Tourism Management - CH77,,yes,Australia,[],yes,,,Months,IELTS,,,no,6,Study the Graduate Certificate in Sustainable Tourism Management and equip yourself with an understanding of globally sustainable tourism principles and their management. You will learn how to manage tourism in natural and protected areas and how to apply sustainability concepts.,English,6.5
no,A,,Not available for 2021,Online,AUD,yes,yes,Tourism and Hotel Management,CQ University,yes,year,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fgraduate-certificate-in-sustainable-tourism-management&auth=abg0PKfj1HJNelTUhJDLBw&profile=_default&rank=25&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+8%3A+Graduate+Certificate%22%2CstudyLevel%3A%22Level+8%3A+Graduate+Diploma%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Coursework%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Extended%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Research%29%22%2CstudyLevel%3A%22Level+10%3A+Doctoral+Degree%22%5D,PG,Graduate Certificate in Sustainable Tourism Management - CH77,,yes,Australia,[],yes,,,Months,IELTS,,,no,6,Study the Graduate Certificate in Sustainable Tourism Management and equip yourself with an understanding of globally sustainable tourism principles and their management. You will learn how to manage tourism in natural and protected areas and how to apply sustainability concepts.,English,6.5
no,A,,Not available for 2021,Online,AUD,no,no,Medical and Nursing,CQ University,yes,year,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fgraduate-certificate-in-tactical-medicine&auth=ZLUbxYO3BqB7nlFUPcUQqg&profile=_default&rank=26&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+8%3A+Graduate+Certificate%22%2CstudyLevel%3A%22Level+8%3A+Graduate+Diploma%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Coursework%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Extended%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Research%29%22%2CstudyLevel%3A%22Level+10%3A+Doctoral+Degree%22%5D,PG,Graduate Certificate in Tactical Medicine - CL64,,yes,Australia,[],yes,,,Months,IELTS,,,no,6,"The Graduate Certificate in Tactical Medicine is an innovative and unique postgraduate course that will be of interest to first responders including paramedics, nurses, police and medics who deal with acute trauma situations where advanced life support is required in dynamic and high threat environments. This course will be of interest to you if you are involved with mass casualty and terrorist attack response plans and services.",English,6.5
no,D,,Not available for 2021,Online,AUD,no,no,Humanities and Social Science,CQ University,yes,year,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fgraduate-certificate-in-tertiary-education-and-adult-education&auth=GC%2BEd232OAgX%2F2MdMXZNtw&profile=_default&rank=27&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+8%3A+Graduate+Certificate%22%2CstudyLevel%3A%22Level+8%3A+Graduate+Diploma%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Coursework%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Extended%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Research%29%22%2CstudyLevel%3A%22Level+10%3A+Doctoral+Degree%22%5D,PG,Graduate Certificate in Tertiary and Adult Education - CG68,,no,Australia,[],yes,,,Years,IELTS,,,no,2,"Study the Graduate Certificate in Tertiary and Adult Education and promote your professional development in your current role as a tertiary educator. The course is work-based and promotes a balance between theory and practice, which enables you to enhance your learning and teaching practices.",English,6.5
no,A,,Not available for 2021,Online,AUD,no,no,Computer Science & Information Technology,CQ University,yes,year,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fgraduate-diploma-of-asset-and-maintenance-management&auth=j%2BC0bJjX1WbbQLegawnRpg&profile=_default&rank=28&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+8%3A+Graduate+Certificate%22%2CstudyLevel%3A%22Level+8%3A+Graduate+Diploma%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Coursework%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Extended%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Research%29%22%2CstudyLevel%3A%22Level+10%3A+Doctoral+Degree%22%5D,PG,Graduate Diploma of Asset and Maintenance Management - CC20,,yes,Australia,[],yes,,,Years,IELTS,,,no,2,Upgrade your skills and knowledge in asset and maintenance management through the completion of a postgraduate diploma that has been developed in close collaboration with industry partners and experts.,English,6.5
no,D,,Not available for 2021,Cairns,AUD,yes,yes,Aviation,CQ University,yes,year,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fgraduate-diploma-of-aviation-flight-operations&auth=ixjQS3UDVYkwO24v4roDdQ&profile=_default&rank=29&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+8%3A+Graduate+Certificate%22%2CstudyLevel%3A%22Level+8%3A+Graduate+Diploma%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Coursework%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Extended%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Research%29%22%2CstudyLevel%3A%22Level+10%3A+Doctoral+Degree%22%5D,PG,Graduate Diploma of Aviation (Flight Operations) - CL17,,yes,Australia,[],yes,,,Year,IELTS,,,no,1,The Graduate Diploma of Aviation (Flight Operations) will provide you with the aeronautical experience required for a career as a commercial pilot. To enrol in the Graduate Diploma of Aviation you must have successfully completed Term 1 of the first year of the Bachelor of Aviation (Flight Operations) or Associate Degree of Aviation (Flight Operations).,English,6.5
no,D,,Not available for 2021,Bundaberg,AUD,yes,yes,Aviation,CQ University,yes,year,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fgraduate-diploma-of-aviation-flight-operations&auth=ixjQS3UDVYkwO24v4roDdQ&profile=_default&rank=29&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+8%3A+Graduate+Certificate%22%2CstudyLevel%3A%22Level+8%3A+Graduate+Diploma%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Coursework%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Extended%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Research%29%22%2CstudyLevel%3A%22Level+10%3A+Doctoral+Degree%22%5D,PG,Graduate Diploma of Aviation (Flight Operations) - CL17,,yes,Australia,[],yes,,,Year,IELTS,,,no,1,The Graduate Diploma of Aviation (Flight Operations) will provide you with the aeronautical experience required for a career as a commercial pilot. To enrol in the Graduate Diploma of Aviation you must have successfully completed Term 1 of the first year of the Bachelor of Aviation (Flight Operations) or Associate Degree of Aviation (Flight Operations).,English,6.5
no,D,,Not available for 2021,Online,AUD,yes,yes,Aviation,CQ University,yes,year,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fgraduate-diploma-of-aviation-flight-operations&auth=ixjQS3UDVYkwO24v4roDdQ&profile=_default&rank=29&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+8%3A+Graduate+Certificate%22%2CstudyLevel%3A%22Level+8%3A+Graduate+Diploma%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Coursework%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Extended%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Research%29%22%2CstudyLevel%3A%22Level+10%3A+Doctoral+Degree%22%5D,PG,Graduate Diploma of Aviation (Flight Operations) - CL17,,yes,Australia,[],yes,,,Year,IELTS,,,no,1,The Graduate Diploma of Aviation (Flight Operations) will provide you with the aeronautical experience required for a career as a commercial pilot. To enrol in the Graduate Diploma of Aviation you must have successfully completed Term 1 of the first year of the Bachelor of Aviation (Flight Operations) or Associate Degree of Aviation (Flight Operations).,English,6.5
no,A,,Not available for 2021,Online,AUD,yes,yes,Business & Commerce & Finance & Accounting,CQ University,yes,year,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fgraduate-diploma-of-business-administration&auth=pMhTbOe14%2BiZ%2FLf9HlmTXw&profile=_default&rank=30&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+8%3A+Graduate+Certificate%22%2CstudyLevel%3A%22Level+8%3A+Graduate+Diploma%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Coursework%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Extended%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Research%29%22%2CstudyLevel%3A%22Level+10%3A+Doctoral+Degree%22%5D,PG,Graduate Diploma of Business Administration - CC52,,yes,Australia,[],yes,,,Year,IELTS,,,no,1,"The Graduate Diploma of Business Administration provides you with opportunities to study a broad range of topics relating to aspects of management and business administration. You will develop key competencies crucial for successful business leadership and the management of people and apply these in an emotionally intelligent way. You will also develop knowledge and capabilities related to key business functions of strategy, finance, marketing, organisational and industry structure, operations and business analytics and the legal issues that affect managers, leaders and organisations.",English,6.5
no,A,,Not available for 2021,Melbourne,AUD,yes,yes,Business & Commerce & Finance & Accounting,CQ University,yes,year,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fgraduate-diploma-of-business-administration&auth=pMhTbOe14%2BiZ%2FLf9HlmTXw&profile=_default&rank=30&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+8%3A+Graduate+Certificate%22%2CstudyLevel%3A%22Level+8%3A+Graduate+Diploma%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Coursework%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Extended%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Research%29%22%2CstudyLevel%3A%22Level+10%3A+Doctoral+Degree%22%5D,PG,Graduate Diploma of Business Administration - CC52,,yes,Australia,[],yes,,,Year,IELTS,,,no,1,"The Graduate Diploma of Business Administration provides you with opportunities to study a broad range of topics relating to aspects of management and business administration. You will develop key competencies crucial for successful business leadership and the management of people and apply these in an emotionally intelligent way. You will also develop knowledge and capabilities related to key business functions of strategy, finance, marketing, organisational and industry structure, operations and business analytics and the legal issues that affect managers, leaders and organisations.",English,6.5
no,D,,Not available for 2021,Brisbane,AUD,yes,yes,Humanities and Social Science,CQ University,yes,year,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fgraduate-diploma-of-cardiac-ultrasound&auth=O4JtFK4QJvrxgA54S%2BO7Kg&profile=_default&rank=32&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+8%3A+Graduate+Certificate%22%2CstudyLevel%3A%22Level+8%3A+Graduate+Diploma%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Coursework%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Extended%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Research%29%22%2CstudyLevel%3A%22Level+10%3A+Doctoral+Degree%22%5D,PG,Graduate Diploma of Cardiac Ultrasound - CL74,,no,Australia,[],no,,,Years,IELTS,,,no,2,"CQUniversity's Graduate Diploma of Cardiac Ultrasound is the ideal course for you if you currently work in a medical imaging facility, have an existing relevant degree, and are seeking a career as a qualified cardiac sonographer. This course is accredited by ASAR and you will qualify for accreditation by ASAR upon graduation.",English,6.5
no,D,,Not available for 2021,Sydney,AUD,yes,yes,Humanities and Social Science,CQ University,yes,year,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fgraduate-diploma-of-cardiac-ultrasound&auth=O4JtFK4QJvrxgA54S%2BO7Kg&profile=_default&rank=32&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+8%3A+Graduate+Certificate%22%2CstudyLevel%3A%22Level+8%3A+Graduate+Diploma%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Coursework%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Extended%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Research%29%22%2CstudyLevel%3A%22Level+10%3A+Doctoral+Degree%22%5D,PG,Graduate Diploma of Cardiac Ultrasound - CL74,,no,Australia,[],no,,,Years,IELTS,,,no,2,"CQUniversity's Graduate Diploma of Cardiac Ultrasound is the ideal course for you if you currently work in a medical imaging facility, have an existing relevant degree, and are seeking a career as a qualified cardiac sonographer. This course is accredited by ASAR and you will qualify for accreditation by ASAR upon graduation.",English,6.5
no,D,,Not available for 2021,Perth,AUD,yes,yes,Humanities and Social Science,CQ University,yes,year,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fgraduate-diploma-of-cardiac-ultrasound&auth=O4JtFK4QJvrxgA54S%2BO7Kg&profile=_default&rank=32&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+8%3A+Graduate+Certificate%22%2CstudyLevel%3A%22Level+8%3A+Graduate+Diploma%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Coursework%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Extended%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Research%29%22%2CstudyLevel%3A%22Level+10%3A+Doctoral+Degree%22%5D,PG,Graduate Diploma of Cardiac Ultrasound - CL74,,no,Australia,[],no,,,Years,IELTS,,,no,2,"CQUniversity's Graduate Diploma of Cardiac Ultrasound is the ideal course for you if you currently work in a medical imaging facility, have an existing relevant degree, and are seeking a career as a qualified cardiac sonographer. This course is accredited by ASAR and you will qualify for accreditation by ASAR upon graduation.",English,6.5
no,A,,Not available for 2021,Online,AUD,no,no,Humanities and Social Science,CQ University,yes,year,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fgraduate-diploma-of-domestic-and-family-violence-practice&auth=aLoyduiwUBT%2FcTCzqRMPVw&profile=_default&rank=33&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+8%3A+Graduate+Certificate%22%2CstudyLevel%3A%22Level+8%3A+Graduate+Diploma%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Coursework%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Extended%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Research%29%22%2CstudyLevel%3A%22Level+10%3A+Doctoral+Degree%22%5D,PG,Graduate Diploma of Domestic and Family Violence Practice - CV79,,yes,Australia,[],yes,,,Year,IELTS,,,no,1,"The Graduate Diploma of Domestic and Family Violence Practice provides the opportunity for you to develop advanced industry-related knowledge, skills and competencies to respond to domestic and family violence.",English,6.5
no,D,,Not available for 2021,Online,AUD,no,no,Science and Health Science,CQ University,yes,year,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fgraduate-diploma-of-gerontology&auth=cgPykjDInLHrxTsfXCI5%2Bg&profile=_default&rank=34&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+8%3A+Graduate+Certificate%22%2CstudyLevel%3A%22Level+8%3A+Graduate+Diploma%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Coursework%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Extended%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Research%29%22%2CstudyLevel%3A%22Level+10%3A+Doctoral+Degree%22%5D,PG,Graduate Diploma of Gerontology - CL78,,no,Australia,[],yes,,,Years,IELTS,,,no,2,The Graduate Diploma of Gerontology provides a strengths-based and holistic view of the older person and the ageing process and will advance your skills as a health professional responding to the growing challenges of a diverse ageing population.,English,6.5
no,A,,Not available for 2021,Rockhampton,AUD,yes,yes,Computer Science & Information Technology,CQ University,yes,year,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fgraduate-diploma-of-information-systems&auth=2MQpRh5URqWND2j1nmyrLg&profile=_default&rank=35&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+8%3A+Graduate+Certificate%22%2CstudyLevel%3A%22Level+8%3A+Graduate+Diploma%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Coursework%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Extended%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Research%29%22%2CstudyLevel%3A%22Level+10%3A+Doctoral+Degree%22%5D,PG,Graduate Diploma of Information Systems - CC47,,yes,Australia,[],yes,,,Year,IELTS,,,no,1,The Graduate Diploma of Information Systems will equip you with the skills required by modern businesses for solving contemporary information systems problems.,English,6.5
no,A,,Not available for 2021,Online,AUD,yes,yes,Computer Science & Information Technology,CQ University,yes,year,https://www-search.cqu.edu.au/s/redirect?collection=2019-cqu-courses&url=https%3A%2F%2Fwww.cqu.edu.au%2Fcourses%2Fgraduate-diploma-of-information-systems&auth=2MQpRh5URqWND2j1nmyrLg&profile=_default&rank=35&query=%21null+-studyLevel%3A%22Short+-Course%22+%5BstudyLevel%3A%22Level+8%3A+Graduate+Certificate%22%2CstudyLevel%3A%22Level+8%3A+Graduate+Diploma%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Coursework%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Extended%29%22%2CstudyLevel%3A%22Level+9%3A+Masters+Degree+%28Research%29%22%2CstudyLevel%3A%22Level+10%3A+Doctoral+Degree%22%5D,PG,Graduate Diploma of Information Systems - CC47,,yes,Australia,[],yes,,,Year,IELTS,,,no,1,The Graduate Diploma of Information Systems will equip you with the skills required by modern businesses for solving contemporary information systems problems.,English,6.5
